# estimate result
# timestamp tx ty tz qx qy qz qw
379.086921 175.3478 -1.0339 132.9711 0.0254 0.7982 0.0293 0.6012
379.190543 176.2984 -1.0346 132.6908 0.0244 0.7969 0.0328 0.6027
379.294135 177.2691 -1.0303 132.4209 0.0219 0.7960 0.0331 0.6041
379.397751 178.2360 -1.0308 132.1621 0.0236 0.7950 0.0310 0.6053
379.501360 179.1775 -1.0229 131.9187 0.0259 0.7941 0.0285 0.6066
379.604981 180.1369 -1.0211 131.6674 0.0266 0.7932 0.0273 0.6078
379.708598 181.1051 -1.0200 131.4175 0.0264 0.7925 0.0300 0.6086
379.812209 182.0825 -1.0172 131.1547 0.0243 0.7914 0.0328 0.6099
379.915828 183.0305 -1.0099 130.9097 0.0226 0.7907 0.0338 0.6108
380.019445 184.0276 -0.9995 130.6328 0.0231 0.7902 0.0324 0.6115
380.123078 184.9651 -1.0037 130.4145 0.0252 0.7904 0.0312 0.6113
380.226677 185.9100 -1.0021 130.1693 0.0273 0.7903 0.0295 0.6114
380.330292 186.8568 -0.9979 129.9183 0.0300 0.7902 0.0275 0.6115
380.434029 187.8097 -0.9976 129.6729 0.0313 0.7906 0.0258 0.6110
380.537646 188.7548 -0.9957 129.4357 0.0308 0.7910 0.0287 0.6104
380.641261 189.7099 -0.9966 129.1840 0.0300 0.7912 0.0329 0.6099
380.745000 190.6397 -0.9963 128.9352 0.0291 0.7917 0.0335 0.6093
380.848618 191.5824 -0.9896 128.6932 0.0291 0.7921 0.0321 0.6088
380.952233 192.5062 -0.9903 128.4433 0.0309 0.7923 0.0327 0.6085
381.055847 193.4331 -0.9933 128.1784 0.0323 0.7923 0.0329 0.6084
381.159589 194.3139 -0.9943 127.9530 0.0320 0.7929 0.0313 0.6077
381.263203 195.2272 -0.9929 127.7001 0.0331 0.7926 0.0331 0.6080
381.366817 196.1393 -0.9927 127.4570 0.0330 0.7921 0.0365 0.6084
381.470434 197.0439 -0.9897 127.2231 0.0320 0.7919 0.0371 0.6086
381.574176 197.9691 -0.9864 126.9675 0.0322 0.7914 0.0364 0.6094
381.677791 198.8653 -0.9832 126.7407 0.0322 0.7910 0.0365 0.6099
381.781430 199.7863 -0.9765 126.5074 0.0302 0.7908 0.0371 0.6102
381.885140 200.6689 -0.9760 126.2886 0.0283 0.7906 0.0369 0.6106
381.988759 201.5493 -0.9732 126.0584 0.0284 0.7903 0.0360 0.6110
382.092528 202.4110 -0.9699 125.8288 0.0291 0.7901 0.0358 0.6113
382.196006 203.2474 -0.9706 125.6090 0.0295 0.7898 0.0361 0.6116
382.299606 204.0755 -0.9706 125.3924 0.0295 0.7896 0.0355 0.6118
382.403352 204.8734 -0.9707 125.1872 0.0288 0.7896 0.0349 0.6120
382.507433 205.6624 -0.9679 124.9773 0.0295 0.7893 0.0355 0.6123
382.610751 206.4254 -0.9574 124.7778 0.0284 0.7892 0.0361 0.6124
382.714318 207.1681 -0.9516 124.5999 0.0268 0.7897 0.0355 0.6119
382.818025 207.8841 -0.9487 124.4102 0.0258 0.7904 0.0354 0.6111
382.921671 208.5603 -0.9461 124.2110 0.0259 0.7910 0.0367 0.6101
383.025357 209.2003 -0.9425 124.0290 0.0260 0.7918 0.0381 0.6090
383.129037 209.8114 -0.9402 123.8637 0.0254 0.7928 0.0386 0.6077
383.234652 210.3891 -0.9386 123.7010 0.0254 0.7941 0.0389 0.6061
383.336681 210.9447 -0.9342 123.5351 0.0258 0.7956 0.0384 0.6040
383.440042 211.4596 -0.9286 123.3751 0.0270 0.7974 0.0375 0.6016
383.543745 211.9532 -0.9268 123.2165 0.0285 0.7993 0.0369 0.5991
383.647375 212.4365 -0.9220 123.0661 0.0302 0.8017 0.0367 0.5958
383.751057 212.8965 -0.9185 122.9090 0.0297 0.8046 0.0364 0.5920
383.854738 213.3545 -0.9147 122.7671 0.0281 0.8088 0.0354 0.5863
383.958454 213.7772 -0.9151 122.6147 0.0261 0.8139 0.0343 0.5795
384.062219 214.2139 -0.9106 122.4448 0.0250 0.8198 0.0338 0.5711
384.166281 214.6430 -0.9058 122.2636 0.0247 0.8266 0.0336 0.5612
384.269852 215.0488 -0.9040 122.0710 0.0253 0.8342 0.0342 0.5498
384.375114 215.4492 -0.9006 121.8581 0.0254 0.8425 0.0338 0.5371
384.477140 215.8395 -0.9001 121.6292 0.0244 0.8514 0.0326 0.5230
384.581018 216.2326 -0.8913 121.4091 0.0233 0.8612 0.0304 0.5068
384.684819 216.6082 -0.8811 121.1637 0.0218 0.8713 0.0285 0.4895
384.788563 216.9703 -0.8791 120.8959 0.0193 0.8814 0.0276 0.4712
384.892244 217.3142 -0.8710 120.6195 0.0185 0.8916 0.0263 0.4516
384.996028 217.6340 -0.8644 120.3223 0.0173 0.9015 0.0239 0.4317
385.099801 217.9584 -0.8628 120.0286 0.0139 0.9117 0.0203 0.4102
385.203485 218.2633 -0.8511 119.6984 0.0139 0.9212 0.0185 0.3883
385.307143 218.5416 -0.8381 119.3380 0.0149 0.9301 0.0196 0.3664
385.410840 218.8237 -0.8329 118.9545 0.0157 0.9388 0.0219 0.3433
385.514546 219.1082 -0.8245 118.5604 0.0140 0.9474 0.0236 0.3190
385.618206 219.3637 -0.8204 118.1437 0.0121 0.9552 0.0251 0.2945
385.721825 219.5954 -0.8120 117.7101 0.0108 0.9625 0.0254 0.2698
385.825563 219.8052 -0.8079 117.2583 0.0100 0.9693 0.0253 0.2442
385.929290 219.9958 -0.7980 116.8016 0.0083 0.9757 0.0237 0.2178
386.032888 220.1640 -0.7908 116.3306 0.0073 0.9812 0.0204 0.1916
386.136760 220.3042 -0.7816 115.8587 0.0057 0.9860 0.0163 0.1658
386.240275 220.4108 -0.7742 115.3741 0.0089 0.9900 0.0149 0.1401
386.343762 220.4730 -0.7644 114.8796 0.0146 0.9931 0.0145 0.1154
386.447754 220.5268 -0.7556 114.3757 0.0179 0.9955 0.0145 0.0924
386.550876 220.5669 -0.7494 113.8696 0.0177 0.9972 0.0151 0.0707
386.654604 220.5986 -0.7435 113.3671 0.0156 0.9985 0.0158 0.0498
386.757945 220.6072 -0.7377 112.8621 0.0150 0.9993 0.0163 0.0293
386.861450 220.5823 -0.7280 112.3516 0.0168 0.9997 0.0168 0.0100
386.964933 220.5404 -0.7201 111.8481 0.0192 0.9996 0.0169 -0.0087
387.068421 220.4953 -0.7155 111.3348 0.0182 0.9994 0.0163 -0.0264
387.171908 220.4435 -0.7118 110.8295 0.0157 0.9988 0.0151 -0.0430
387.275469 220.3664 -0.7086 110.3241 0.0157 0.9981 0.0132 -0.0588
387.378892 220.2606 -0.7054 109.8187 0.0183 0.9971 0.0101 -0.0737
387.482382 220.1416 -0.7002 109.3222 0.0198 0.9959 0.0072 -0.0875
387.586022 220.0077 -0.6905 108.8065 0.0200 0.9948 0.0062 -0.1001
387.689386 219.8801 -0.6833 108.2982 0.0193 0.9936 0.0071 -0.1107
387.792852 219.7333 -0.6779 107.7688 0.0214 0.9927 0.0094 -0.1185
387.896243 219.5956 -0.6746 107.2497 0.0235 0.9919 0.0125 -0.1243
387.999585 219.4430 -0.6697 106.7155 0.0241 0.9913 0.0151 -0.1288
388.102949 219.3090 -0.6665 106.2115 0.0224 0.9908 0.0168 -0.1321
388.206442 219.1725 -0.6612 105.7114 0.0222 0.9906 0.0170 -0.1343
388.309808 219.0184 -0.6539 105.1966 0.0267 0.9905 0.0168 -0.1340
388.413047 218.8736 -0.6454 104.6772 0.0306 0.9907 0.0156 -0.1315
388.516412 218.7493 -0.6396 104.1660 0.0322 0.9913 0.0143 -0.1269
388.619655 218.6344 -0.6322 103.6351 0.0318 0.9921 0.0138 -0.1207
388.723017 218.5312 -0.6285 103.1088 0.0323 0.9930 0.0136 -0.1131
388.826258 218.4338 -0.6208 102.5742 0.0338 0.9940 0.0123 -0.1034
388.929649 218.3476 -0.6131 102.0576 0.0358 0.9951 0.0122 -0.0915
389.032988 218.2877 -0.6062 101.5209 0.0350 0.9962 0.0137 -0.0780
389.136232 218.2513 -0.5986 100.9935 0.0336 0.9974 0.0152 -0.0623
389.239599 218.2306 -0.5985 100.4677 0.0327 0.9984 0.0149 -0.0438
389.342836 218.2429 -0.6012 99.9456 0.0310 0.9992 0.0135 -0.0232
389.446202 218.2495 -0.5968 99.4314 0.0289 0.9995 0.0120 0.0003
389.549491 218.3101 -0.5945 98.9406 0.0260 0.9993 0.0108 0.0248
389.652809 218.3976 -0.5908 98.4655 0.0206 0.9984 0.0087 0.0512
389.756752 218.5288 -0.5888 97.9815 0.0137 0.9967 0.0077 0.0792
389.859523 218.6839 -0.5874 97.5165 0.0063 0.9940 0.0079 0.1087
389.962855 218.8550 -0.5882 97.0679 0.0010 0.9903 0.0078 0.1390
390.066139 219.0530 -0.5910 96.6409 -0.0025 0.9854 0.0089 0.1702
390.169806 219.2750 -0.5845 96.2059 -0.0028 0.9793 0.0127 0.2020
390.273014 219.5339 -0.5746 95.7878 -0.0041 0.9721 0.0164 0.2340
390.376748 219.8110 -0.5684 95.3818 -0.0053 0.9639 0.0203 0.2656
390.480103 220.1296 -0.5497 95.0017 -0.0097 0.9549 0.0202 0.2962
390.583598 220.4647 -0.5461 94.6609 -0.0106 0.9447 0.0200 0.3273
390.687325 220.8027 -0.5365 94.3225 -0.0079 0.9331 0.0178 0.3592
390.790712 221.1650 -0.5203 94.0000 -0.0018 0.9204 0.0168 0.3907
390.894376 221.5529 -0.5078 93.7005 0.0030 0.9066 0.0162 0.4217
390.997952 221.9661 -0.4986 93.4410 0.0036 0.8926 0.0164 0.4506
391.101784 222.4018 -0.4980 93.2092 0.0020 0.8790 0.0169 0.4765
391.205359 222.8649 -0.4922 92.9931 -0.0001 0.8660 0.0162 0.4998
391.309155 223.3308 -0.4888 92.7977 -0.0007 0.8535 0.0151 0.5209
391.412898 223.8135 -0.4868 92.6097 0.0001 0.8415 0.0145 0.5400
391.516822 224.3078 -0.4810 92.4355 0.0009 0.8308 0.0127 0.5564
391.620724 224.8142 -0.4765 92.2701 0.0010 0.8216 0.0105 0.5700
391.724616 225.3264 -0.4751 92.1268 -0.0005 0.8142 0.0079 0.5806
391.828641 225.8677 -0.4708 92.0008 -0.0019 0.8088 0.0051 0.5881
391.932715 226.4064 -0.4685 91.8493 -0.0024 0.8043 0.0035 0.5941
392.036691 226.9818 -0.4685 91.7135 -0.0016 0.8008 0.0031 0.5989
392.140655 227.5327 -0.4668 91.5469 -0.0001 0.7976 0.0028 0.6032
392.244685 228.1355 -0.4637 91.3920 -0.0002 0.7959 0.0020 0.6054
392.348665 228.7611 -0.4572 91.2238 -0.0005 0.7948 0.0014 0.6068
392.452842 229.3812 -0.4541 91.0548 -0.0010 0.7944 0.0011 0.6074
392.556571 230.0145 -0.4560 90.8629 -0.0007 0.7944 0.0021 0.6073
392.660403 230.6774 -0.4529 90.6856 0.0001 0.7948 0.0025 0.6069
392.764288 231.3666 -0.4512 90.4881 0.0017 0.7950 0.0026 0.6067
392.868010 232.0792 -0.4528 90.2961 0.0037 0.7953 0.0028 0.6062
392.971748 232.7947 -0.4607 90.0930 0.0042 0.7954 0.0028 0.6061
393.075491 233.5365 -0.4594 89.8778 0.0042 0.7953 0.0023 0.6062
393.179231 234.3171 -0.4573 89.6668 0.0040 0.7955 0.0021 0.6060
393.282993 235.1137 -0.4579 89.4481 0.0045 0.7955 0.0031 0.6060
393.386712 235.8926 -0.4558 89.2403 0.0061 0.7957 0.0040 0.6057
393.490325 236.7125 -0.4560 89.0143 0.0069 0.7956 0.0040 0.6058
393.594065 237.5506 -0.4573 88.7923 0.0079 0.7954 0.0045 0.6060
393.697682 238.4087 -0.4571 88.5670 0.0080 0.7948 0.0053 0.6068
393.801365 239.2832 -0.4548 88.3385 0.0083 0.7940 0.0065 0.6078
393.904915 240.1619 -0.4536 88.1032 0.0085 0.7930 0.0074 0.6092
394.008556 241.0588 -0.4576 87.8739 0.0090 0.7920 0.0063 0.6104
394.112152 241.9701 -0.4592 87.6591 0.0101 0.7911 0.0038 0.6116
394.215890 242.8832 -0.4668 87.4426 0.0116 0.7905 0.0028 0.6124
394.319510 243.8403 -0.4695 87.2039 0.0112 0.7900 0.0041 0.6130
394.423248 244.8100 -0.4742 86.9575 0.0103 0.7894 0.0071 0.6138
394.526953 245.7864 -0.4782 86.7269 0.0096 0.7892 0.0099 0.6140
394.630604 246.7924 -0.4774 86.4707 0.0106 0.7888 0.0110 0.6144
394.734216 247.7938 -0.4799 86.2353 0.0108 0.7887 0.0102 0.6146
394.837876 248.8280 -0.4801 85.9736 0.0111 0.7884 0.0088 0.6150
394.941595 249.8783 -0.4848 85.7194 0.0110 0.7885 0.0080 0.6149
395.045212 250.9221 -0.4906 85.4717 0.0095 0.7887 0.0071 0.6147
395.148949 251.9833 -0.4965 85.2130 0.0085 0.7890 0.0054 0.6143
395.252545 253.0568 -0.5032 84.9559 0.0083 0.7891 0.0047 0.6142
395.356287 254.0774 -0.5097 84.6853 0.0074 0.7892 0.0038 0.6141
395.459913 255.1324 -0.5189 84.4311 0.0074 0.7896 0.0038 0.6135
395.563513 256.1789 -0.5245 84.1595 0.0082 0.7897 0.0042 0.6135
395.667276 257.2321 -0.5253 83.8815 0.0094 0.7897 0.0058 0.6134
395.770879 258.2717 -0.5330 83.6147 0.0124 0.7897 0.0091 0.6133
395.874549 259.2961 -0.5388 83.3474 0.0131 0.7896 0.0094 0.6134
395.978241 260.3575 -0.5424 83.0717 0.0148 0.7891 0.0105 0.6141
396.081806 261.4055 -0.5570 82.8099 0.0150 0.7881 0.0126 0.6152
396.185335 262.4515 -0.5618 82.5366 0.0125 0.7869 0.0133 0.6168
396.289230 263.4980 -0.5633 82.2724 0.0110 0.7858 0.0135 0.6183
396.392586 264.5351 -0.5687 82.0365 0.0095 0.7847 0.0119 0.6197
396.496476 265.5656 -0.5730 81.8126 0.0095 0.7844 0.0092 0.6201
396.599918 266.5665 -0.5780 81.5808 0.0097 0.7839 0.0074 0.6207
396.703583 267.5867 -0.5828 81.3444 0.0095 0.7834 0.0066 0.6214
396.807274 268.5842 -0.5838 81.1278 0.0082 0.7831 0.0064 0.6218
396.910983 269.5896 -0.5946 80.9095 0.0054 0.7829 0.0074 0.6221
397.014398 270.5715 -0.5975 80.6985 0.0031 0.7827 0.0066 0.6224
397.118084 271.5286 -0.6050 80.4929 0.0013 0.7825 0.0055 0.6226
397.221625 272.4889 -0.6099 80.2953 -0.0006 0.7823 0.0029 0.6228
397.325266 273.4408 -0.6031 80.0780 -0.0020 0.7822 0.0015 0.6230
397.428839 274.3595 -0.6111 79.8796 -0.0034 0.7822 0.0003 0.6230
397.532454 275.2557 -0.6177 79.6910 -0.0051 0.7823 -0.0010 0.6229
397.636151 276.1467 -0.6228 79.4931 -0.0059 0.7824 -0.0017 0.6228
397.739809 277.0182 -0.6288 79.2939 -0.0068 0.7824 -0.0008 0.6227
397.843420 277.8839 -0.6342 79.0870 -0.0072 0.7822 -0.0001 0.6230
397.947058 278.7053 -0.6361 78.9052 -0.0079 0.7822 -0.0009 0.6229
398.050655 279.4981 -0.6421 78.7308 -0.0077 0.7823 -0.0014 0.6229
398.154398 280.2784 -0.6476 78.5525 -0.0063 0.7821 -0.0010 0.6231
398.258025 281.0185 -0.6505 78.3854 -0.0062 0.7819 -0.0011 0.6234
398.361651 281.7260 -0.6532 78.2327 -0.0065 0.7819 -0.0008 0.6234
398.465386 282.4427 -0.6589 78.0640 -0.0070 0.7819 -0.0014 0.6233
398.568987 283.1219 -0.6639 77.9128 -0.0076 0.7823 -0.0016 0.6228
398.672735 283.7666 -0.6669 77.7617 -0.0080 0.7830 -0.0008 0.6220
398.776468 284.3721 -0.6708 77.6135 -0.0084 0.7839 0.0000 0.6208
398.880208 284.9481 -0.6753 77.4741 -0.0094 0.7852 0.0005 0.6191
398.983844 285.4988 -0.6786 77.3392 -0.0098 0.7869 0.0012 0.6170
399.087565 286.0181 -0.6802 77.2025 -0.0100 0.7888 0.0015 0.6146
399.191323 286.5152 -0.6801 77.0565 -0.0093 0.7908 0.0017 0.6120
399.294919 286.9588 -0.6815 76.9279 -0.0079 0.7932 0.0015 0.6089
399.398679 287.3754 -0.6847 76.8104 -0.0068 0.7959 0.0012 0.6054
399.502271 287.7563 -0.6885 76.7025 -0.0060 0.7988 0.0007 0.6016
399.605890 288.1052 -0.6922 76.5948 -0.0058 0.8016 0.0005 0.5979
399.709527 288.4368 -0.6932 76.4776 -0.0053 0.8042 0.0003 0.5943
399.813244 288.7167 -0.6961 76.3712 -0.0028 0.8069 -0.0012 0.5906
399.916865 288.9917 -0.7028 76.2614 -0.0002 0.8097 -0.0027 0.5869
400.020478 289.2431 -0.7089 76.1706 0.0012 0.8128 -0.0029 0.5825
400.124237 289.4787 -0.7118 76.0772 0.0015 0.8158 -0.0027 0.5783
400.227835 289.6999 -0.7124 75.9881 0.0022 0.8190 -0.0033 0.5738
400.331573 289.9132 -0.7182 75.8980 0.0035 0.8225 -0.0042 0.5687
400.435190 290.1275 -0.7235 75.7996 0.0045 0.8265 -0.0055 0.5629
400.538929 290.3304 -0.7241 75.6991 0.0058 0.8311 -0.0066 0.5561
400.642668 290.5365 -0.7249 75.5935 0.0064 0.8361 -0.0074 0.5484
400.746287 290.7375 -0.7301 75.4812 0.0063 0.8414 -0.0077 0.5403
400.850028 290.9302 -0.7317 75.3676 0.0069 0.8467 -0.0064 0.5319
400.953643 291.1201 -0.7371 75.2531 0.0065 0.8524 -0.0040 0.5228
401.057257 291.3124 -0.7427 75.1310 0.0059 0.8583 -0.0021 0.5130
401.160868 291.4931 -0.7456 75.0121 0.0054 0.8643 -0.0028 0.5030
401.264632 291.6726 -0.7481 74.8797 0.0072 0.8711 -0.0051 0.4911
401.368355 291.8676 -0.7508 74.7271 0.0099 0.8783 -0.0067 0.4779
401.472051 292.0715 -0.7541 74.5572 0.0121 0.8860 -0.0060 0.4635
401.575728 292.2994 -0.7557 74.3427 0.0143 0.8940 -0.0029 0.4478
401.679507 292.5322 -0.7529 74.1197 0.0142 0.9028 -0.0004 0.4298
401.783185 292.7672 -0.7585 73.8866 0.0124 0.9119 0.0027 0.4102
401.887055 292.9982 -0.7591 73.6257 0.0099 0.9211 0.0044 0.3892
401.990796 293.2396 -0.7572 73.3490 0.0079 0.9305 0.0054 0.3662
402.094595 293.4597 -0.7582 73.0355 0.0072 0.9395 0.0072 0.3423
402.198274 293.6755 -0.7618 72.6873 0.0078 0.9483 0.0094 0.3170
402.302140 293.8674 -0.7618 72.3418 0.0091 0.9571 0.0103 0.2895
402.405946 294.0380 -0.7578 71.9686 0.0096 0.9653 0.0096 0.2607
402.509623 294.1987 -0.7507 71.5663 0.0110 0.9731 0.0074 0.2299
402.613364 294.3408 -0.7488 71.1424 0.0101 0.9802 0.0054 0.1978
402.717102 294.4608 -0.7419 70.6869 0.0095 0.9862 0.0046 0.1653
402.820717 294.5411 -0.7348 70.2099 0.0101 0.9911 0.0055 0.1326
402.924333 294.6060 -0.7387 69.7129 0.0114 0.9949 0.0074 0.1000
403.027952 294.6231 -0.7397 69.2017 0.0136 0.9975 0.0090 0.0687
403.131563 294.6291 -0.7371 68.6530 0.0141 0.9991 0.0092 0.0383
403.235056 294.5951 -0.7370 68.1100 0.0133 0.9998 0.0081 0.0090
403.338673 294.5458 -0.7261 67.5253 0.0126 0.9997 0.0067 -0.0192
403.442164 294.4659 -0.7220 66.9279 0.0117 0.9989 0.0071 -0.0455
403.545652 294.3424 -0.7139 66.3113 0.0114 0.9975 0.0079 -0.0694
403.649144 294.1936 -0.7068 65.6686 0.0127 0.9959 0.0082 -0.0895
403.752508 294.0237 -0.6972 65.0216 0.0149 0.9942 0.0083 -0.1059
403.855753 293.8404 -0.6859 64.3451 0.0167 0.9928 0.0080 -0.1185
403.958998 293.6416 -0.6744 63.6498 0.0187 0.9916 0.0078 -0.1274
404.062231 293.4421 -0.6653 62.9445 0.0195 0.9908 0.0076 -0.1333
404.165347 293.2283 -0.6622 62.2259 0.0202 0.9904 0.0073 -0.1367
404.268588 293.0105 -0.6527 61.4654 0.0204 0.9902 0.0064 -0.1383
404.371830 292.7786 -0.6426 60.6881 0.0203 0.9901 0.0059 -0.1389
404.475069 292.5496 -0.6358 59.8941 0.0203 0.9900 0.0061 -0.1393
404.578454 292.3332 -0.6247 59.0577 0.0200 0.9900 0.0069 -0.1396
404.681800 292.0841 -0.6178 58.2192 0.0209 0.9900 0.0085 -0.1391
404.785164 291.8385 -0.6030 57.3640 0.0208 0.9901 0.0093 -0.1383
404.888655 291.5939 -0.5916 56.4923 0.0211 0.9903 0.0086 -0.1374
404.992168 291.3430 -0.5812 55.5869 0.0212 0.9905 0.0066 -0.1359
405.095638 291.0886 -0.5756 54.6332 0.0213 0.9907 0.0033 -0.1343
405.199303 290.8320 -0.5670 53.6937 0.0195 0.9910 0.0007 -0.1328
405.302871 290.5846 -0.5580 52.7397 0.0183 0.9911 0.0009 -0.1320
405.406482 290.3320 -0.5568 51.7478 0.0183 0.9911 0.0053 -0.1316
405.510096 290.0650 -0.5454 50.7156 0.0193 0.9911 0.0096 -0.1315
405.613719 289.7876 -0.5380 49.6905 0.0211 0.9911 0.0103 -0.1311
405.717337 289.5042 -0.5215 48.6413 0.0223 0.9912 0.0066 -0.1305
405.820964 289.2253 -0.5094 47.5922 0.0226 0.9912 0.0022 -0.1300
405.924558 288.9367 -0.5082 46.5206 0.0228 0.9913 -0.0002 -0.1295
406.028300 288.6546 -0.5056 45.4301 0.0218 0.9914 0.0002 -0.1291
406.131922 288.3610 -0.5036 44.3227 0.0213 0.9914 0.0038 -0.1288
406.235531 288.0758 -0.4947 43.1956 0.0214 0.9915 0.0083 -0.1283
406.339296 287.7835 -0.4839 42.0522 0.0216 0.9915 0.0105 -0.1282
406.442884 287.4830 -0.4745 40.9440 0.0222 0.9915 0.0094 -0.1280
406.546642 287.1818 -0.4651 39.8009 0.0225 0.9916 0.0067 -0.1275
406.650241 286.8902 -0.4565 38.6555 0.0230 0.9916 0.0042 -0.1273
406.754003 286.5846 -0.4501 37.4857 0.0224 0.9917 0.0032 -0.1267
406.857602 286.2869 -0.4478 36.3074 0.0229 0.9917 0.0044 -0.1265
406.961371 285.9978 -0.4475 35.1169 0.0229 0.9917 0.0070 -0.1266
407.065524 285.6782 -0.4386 33.9415 0.0235 0.9917 0.0060 -0.1260
407.168581 285.3731 -0.4374 32.7658 0.0239 0.9918 0.0037 -0.1256
407.272311 285.0868 -0.4360 31.5873 0.0235 0.9918 0.0020 -0.1255
407.376014 284.7941 -0.4358 30.3963 0.0228 0.9919 0.0019 -0.1251
407.479699 284.4898 -0.4393 29.1943 0.0219 0.9919 0.0032 -0.1250
407.583285 284.1958 -0.4359 28.0083 0.0215 0.9919 0.0054 -0.1251
407.687031 283.9197 -0.4306 26.8230 0.0199 0.9918 0.0076 -0.1259
407.790639 283.6336 -0.4217 25.6268 0.0195 0.9917 0.0081 -0.1269
407.894249 283.3228 -0.4116 24.4008 0.0201 0.9916 0.0073 -0.1276
407.997865 283.0044 -0.4059 23.1991 0.0197 0.9916 0.0052 -0.1280
408.101526 282.6670 -0.4072 22.0111 0.0198 0.9915 0.0029 -0.1282
408.205128 282.3349 -0.4084 20.8040 0.0197 0.9915 0.0018 -0.1285
408.308862 282.0234 -0.4082 19.5889 0.0193 0.9914 0.0027 -0.1293
408.412457 281.7027 -0.4088 18.3652 0.0186 0.9914 0.0046 -0.1295
408.516071 281.3816 -0.4058 17.1478 0.0181 0.9914 0.0059 -0.1296
408.619812 281.0735 -0.4011 15.9194 0.0173 0.9913 0.0084 -0.1301
408.723534 280.7727 -0.3927 14.7063 0.0165 0.9912 0.0109 -0.1305
408.827166 280.4184 -0.3811 13.4820 0.0142 0.9914 0.0101 -0.1300
408.930809 280.1030 -0.3780 12.2576 0.0123 0.9914 0.0078 -0.1301
409.034400 279.7866 -0.3748 11.0388 0.0101 0.9914 0.0058 -0.1300
409.138140 279.4582 -0.3758 9.8319 0.0083 0.9915 0.0048 -0.1298
409.241773 279.1478 -0.3700 8.6068 0.0073 0.9915 0.0045 -0.1298
409.345370 278.8204 -0.3726 7.4104 0.0073 0.9915 0.0063 -0.1294
409.449008 278.4963 -0.3712 6.1878 0.0081 0.9916 0.0079 -0.1292
409.552601 278.2038 -0.3647 4.9426 0.0081 0.9915 0.0086 -0.1293
409.656218 277.8776 -0.3615 3.6960 0.0092 0.9916 0.0088 -0.1290
409.759977 277.5773 -0.3514 2.4589 0.0093 0.9916 0.0090 -0.1290
409.863722 277.2761 -0.3478 1.2194 0.0094 0.9916 0.0087 -0.1289
409.967490 276.9530 -0.3369 -0.0050 0.0090 0.9917 0.0088 -0.1281
410.070924 276.6269 -0.3310 -1.2415 0.0098 0.9917 0.0090 -0.1278
410.174672 276.3100 -0.3278 -2.4663 0.0088 0.9918 0.0078 -0.1276
410.278391 275.9874 -0.3271 -3.6536 0.0077 0.9918 0.0056 -0.1273
410.382022 275.6597 -0.3214 -4.8823 0.0089 0.9918 0.0060 -0.1271
410.485641 275.3655 -0.3202 -6.0885 0.0080 0.9918 0.0078 -0.1276
410.589383 275.0576 -0.3196 -7.3012 0.0089 0.9917 0.0095 -0.1281
410.692996 274.7196 -0.3225 -8.4415 0.0090 0.9917 0.0108 -0.1279
410.796700 274.4076 -0.3162 -9.6826 0.0093 0.9917 0.0112 -0.1281
410.900370 274.1232 -0.3130 -10.9370 0.0110 0.9916 0.0102 -0.1284
411.004006 273.7988 -0.3066 -12.1540 0.0119 0.9916 0.0088 -0.1282
411.107605 273.4972 -0.3017 -13.3524 0.0129 0.9916 0.0079 -0.1284
411.211203 273.1907 -0.2977 -14.5597 0.0138 0.9916 0.0083 -0.1282
411.314817 272.8653 -0.2911 -15.7782 0.0154 0.9916 0.0098 -0.1277
411.418430 272.5354 -0.2797 -16.9875 0.0177 0.9917 0.0113 -0.1270
411.522045 272.2244 -0.2746 -18.1711 0.0195 0.9917 0.0103 -0.1264
411.625789 271.9042 -0.2678 -19.3718 0.0208 0.9918 0.0080 -0.1258
411.729401 271.6310 -0.2657 -20.5194 0.0218 0.9918 0.0073 -0.1258
411.833039 271.3212 -0.2590 -21.6715 0.0226 0.9918 0.0078 -0.1252
411.936664 271.0180 -0.2537 -22.8225 0.0241 0.9918 0.0093 -0.1248
412.040249 270.7399 -0.2493 -23.9713 0.0259 0.9918 0.0112 -0.1246
412.143988 270.4614 -0.2430 -25.1169 0.0271 0.9918 0.0122 -0.1244
412.247607 270.1806 -0.2330 -26.2363 0.0280 0.9918 0.0116 -0.1240
412.351344 269.9162 -0.2248 -27.3461 0.0281 0.9919 0.0104 -0.1238
412.454973 269.6543 -0.2162 -28.4166 0.0271 0.9919 0.0091 -0.1236
412.558713 269.4025 -0.2115 -29.4704 0.0266 0.9919 0.0079 -0.1237
412.662315 269.1421 -0.2083 -30.5220 0.0261 0.9919 0.0078 -0.1239
412.766055 268.8856 -0.2058 -31.5458 0.0252 0.9918 0.0085 -0.1247
412.869672 268.6249 -0.1959 -32.5671 0.0241 0.9918 0.0085 -0.1255
412.973416 268.3703 -0.1934 -33.5676 0.0242 0.9916 0.0075 -0.1267
413.077038 268.1067 -0.1861 -34.5469 0.0248 0.9915 0.0073 -0.1278
413.180648 267.8418 -0.1853 -35.5190 0.0249 0.9913 0.0078 -0.1290
413.284381 267.5990 -0.1812 -36.4617 0.0258 0.9911 0.0080 -0.1305
413.388006 267.3560 -0.1772 -37.3926 0.0265 0.9909 0.0081 -0.1316
413.491600 267.1062 -0.1728 -38.3120 0.0270 0.9908 0.0085 -0.1327
413.595230 266.8754 -0.1738 -39.2001 0.0287 0.9905 0.0096 -0.1342
