# estimate result
# timestamp tx ty tz qx qy qz qw
378.983414 173.4088 -1.3977 134.3133 0.0342 0.7953 0.0249 0.6048
379.086921 174.3860 -1.3999 134.0275 0.0331 0.7943 0.0278 0.6060
379.190543 175.2669 -1.4075 133.7691 0.0322 0.7929 0.0313 0.6078
379.294135 176.2415 -1.4110 133.5134 0.0298 0.7919 0.0316 0.6091
379.397751 177.2153 -1.4141 133.2630 0.0314 0.7910 0.0290 0.6103
379.501360 178.1176 -1.4204 133.0660 0.0334 0.7903 0.0269 0.6112
379.604981 179.0639 -1.4217 132.8412 0.0338 0.7895 0.0251 0.6123
379.708598 180.0181 -1.4222 132.6241 0.0327 0.7890 0.0267 0.6129
379.812209 180.9694 -1.4185 132.3896 0.0302 0.7882 0.0286 0.6140
379.915828 181.9145 -1.4327 132.1597 0.0300 0.7874 0.0316 0.6149
380.019445 182.8353 -1.4402 131.9572 0.0299 0.7874 0.0300 0.6150
380.123078 183.8044 -1.4441 131.7283 0.0312 0.7878 0.0277 0.6146
380.226677 184.7486 -1.4501 131.4994 0.0331 0.7878 0.0260 0.6144
380.330292 185.7169 -1.4551 131.2413 0.0359 0.7876 0.0241 0.6147
380.434029 186.6834 -1.4616 130.9997 0.0370 0.7878 0.0222 0.6144
380.537646 187.6375 -1.4672 130.7435 0.0361 0.7879 0.0246 0.6142
380.641261 188.6210 -1.4703 130.4911 0.0355 0.7881 0.0285 0.6139
380.745000 189.5536 -1.4790 130.2512 0.0343 0.7885 0.0288 0.6134
380.848618 190.4932 -1.4786 130.0138 0.0348 0.7888 0.0278 0.6130
380.952233 191.4187 -1.4888 129.7762 0.0362 0.7891 0.0282 0.6125
381.055847 192.3430 -1.4917 129.5339 0.0374 0.7893 0.0278 0.6123
381.159589 193.2791 -1.4937 129.3026 0.0378 0.7898 0.0267 0.6116
381.263203 194.1936 -1.4988 129.0485 0.0390 0.7893 0.0284 0.6121
381.366817 195.1234 -1.5036 128.8021 0.0387 0.7886 0.0317 0.6129
381.470434 196.0270 -1.5104 128.5778 0.0373 0.7883 0.0321 0.6133
381.574176 196.9312 -1.5165 128.3530 0.0375 0.7881 0.0315 0.6136
381.677791 197.8262 -1.5182 128.1359 0.0375 0.7876 0.0315 0.6142
381.781430 198.7494 -1.5177 127.9087 0.0354 0.7875 0.0321 0.6145
381.885140 199.6414 -1.5191 127.6815 0.0333 0.7871 0.0315 0.6152
381.988759 200.5351 -1.5200 127.4526 0.0336 0.7866 0.0305 0.6158
382.092528 201.4008 -1.5198 127.2243 0.0345 0.7863 0.0302 0.6162
382.196006 202.2294 -1.5268 127.0131 0.0348 0.7861 0.0303 0.6164
382.299606 203.0440 -1.5330 126.8035 0.0350 0.7859 0.0298 0.6166
382.403352 203.8404 -1.5428 126.5948 0.0344 0.7857 0.0292 0.6170
382.507433 204.5837 -1.5510 126.3910 0.0349 0.7852 0.0302 0.6175
382.610751 205.3157 -1.5539 126.1889 0.0332 0.7849 0.0307 0.6179
382.714318 206.0601 -1.5577 126.0189 0.0314 0.7854 0.0302 0.6174
382.818025 206.7661 -1.5569 125.8503 0.0300 0.7862 0.0296 0.6165
382.921671 207.4666 -1.5502 125.6861 0.0303 0.7873 0.0304 0.6151
383.025357 208.1054 -1.5478 125.5094 0.0308 0.7880 0.0316 0.6141
383.129037 208.7253 -1.5467 125.3433 0.0303 0.7889 0.0320 0.6129
383.234652 209.2971 -1.5510 125.1826 0.0302 0.7900 0.0325 0.6115
383.336681 209.8537 -1.5517 125.0264 0.0307 0.7916 0.0320 0.6094
383.440042 210.3643 -1.5478 124.8444 0.0321 0.7930 0.0310 0.6076
383.543745 210.8394 -1.5498 124.6478 0.0334 0.7941 0.0304 0.6061
383.647375 211.3264 -1.5521 124.5114 0.0349 0.7966 0.0303 0.6027
383.751057 211.7872 -1.5521 124.3615 0.0344 0.7995 0.0300 0.5989
383.854738 212.2413 -1.5506 124.2203 0.0328 0.8036 0.0290 0.5935
383.958454 212.6758 -1.5522 124.0629 0.0311 0.8086 0.0279 0.5869
384.062219 213.1139 -1.5513 123.8933 0.0301 0.8145 0.0274 0.5788
384.166281 213.5551 -1.5499 123.7176 0.0299 0.8215 0.0273 0.5688
384.269852 213.9617 -1.5520 123.5243 0.0305 0.8290 0.0280 0.5577
384.375114 214.3673 -1.5409 123.3151 0.0313 0.8373 0.0271 0.5451
384.477140 214.7683 -1.5442 123.1026 0.0304 0.8465 0.0258 0.5308
384.581018 215.1675 -1.5371 122.8869 0.0296 0.8565 0.0236 0.5147
384.684819 215.5443 -1.5299 122.6494 0.0282 0.8667 0.0217 0.4975
384.788563 215.9161 -1.5371 122.3926 0.0258 0.8771 0.0213 0.4791
384.892244 216.2661 -1.5273 122.1204 0.0253 0.8875 0.0199 0.4597
384.996028 216.6054 -1.5299 121.8352 0.0240 0.8978 0.0179 0.4394
385.099801 216.9218 -1.5264 121.5383 0.0211 0.9079 0.0139 0.4185
385.203485 217.2420 -1.5262 121.2191 0.0207 0.9178 0.0129 0.3964
385.307143 217.5340 -1.5240 120.8638 0.0213 0.9269 0.0146 0.3743
385.410840 217.8287 -1.5226 120.4881 0.0224 0.9359 0.0172 0.3511
385.514546 218.1182 -1.5175 120.0957 0.0208 0.9446 0.0191 0.3270
385.618206 218.3733 -1.5144 119.6827 0.0191 0.9526 0.0206 0.3029
385.721825 218.6148 -1.5087 119.2530 0.0178 0.9601 0.0211 0.2782
385.825563 218.8379 -1.5082 118.8074 0.0171 0.9672 0.0213 0.2524
385.929290 219.0468 -1.4998 118.3465 0.0154 0.9738 0.0196 0.2259
386.032888 219.2198 -1.4930 117.8773 0.0147 0.9796 0.0164 0.1997
386.136760 219.3659 -1.4875 117.4041 0.0132 0.9846 0.0126 0.1741
386.240275 219.4850 -1.4848 116.9116 0.0160 0.9887 0.0116 0.1483
386.343762 219.5614 -1.4783 116.4173 0.0217 0.9920 0.0116 0.1236
386.447754 219.6346 -1.4699 115.9077 0.0251 0.9946 0.0116 0.1003
386.550876 219.6895 -1.4644 115.3954 0.0252 0.9965 0.0124 0.0785
386.654604 219.7286 -1.4594 114.8914 0.0231 0.9980 0.0132 0.0576
386.757945 219.7446 -1.4553 114.3812 0.0224 0.9990 0.0140 0.0372
386.861450 219.7314 -1.4471 113.8670 0.0243 0.9994 0.0146 0.0177
386.964933 219.7042 -1.4426 113.3580 0.0266 0.9995 0.0150 -0.0011
387.068421 219.6646 -1.4381 112.8447 0.0259 0.9994 0.0145 -0.0187
387.171908 219.6231 -1.4347 112.3298 0.0234 0.9990 0.0134 -0.0354
387.275469 219.5565 -1.4293 111.8138 0.0237 0.9983 0.0115 -0.0512
387.378892 219.4614 -1.4265 111.3145 0.0260 0.9974 0.0085 -0.0663
387.482382 219.3532 -1.4143 110.8042 0.0283 0.9964 0.0055 -0.0801
387.586022 219.2308 -1.4032 110.2847 0.0286 0.9953 0.0046 -0.0929
387.689386 219.1329 -1.3949 109.7691 0.0280 0.9942 0.0054 -0.1038
387.792852 218.9874 -1.3858 109.2269 0.0300 0.9933 0.0076 -0.1115
387.896243 218.8535 -1.3852 108.7163 0.0320 0.9925 0.0109 -0.1172
387.999585 218.7256 -1.3837 108.1695 0.0323 0.9919 0.0136 -0.1220
388.102949 218.5958 -1.3786 107.6753 0.0307 0.9915 0.0153 -0.1252
388.206442 218.4614 -1.3735 107.1756 0.0305 0.9913 0.0155 -0.1273
388.309808 218.3184 -1.3660 106.6516 0.0350 0.9911 0.0153 -0.1272
388.413047 218.1745 -1.3570 106.1316 0.0391 0.9913 0.0141 -0.1245
388.516412 218.0527 -1.3499 105.6276 0.0409 0.9919 0.0128 -0.1198
388.619655 217.9442 -1.3433 105.1037 0.0405 0.9926 0.0123 -0.1136
388.723017 217.8476 -1.3430 104.5789 0.0410 0.9934 0.0121 -0.1061
388.826258 217.7652 -1.3366 104.0544 0.0427 0.9944 0.0109 -0.0965
388.929649 217.7117 -1.3321 103.5399 0.0445 0.9953 0.0107 -0.0853
389.032988 217.6588 -1.3235 103.0060 0.0435 0.9964 0.0119 -0.0716
389.136232 217.6349 -1.3186 102.4904 0.0422 0.9974 0.0133 -0.0560
389.239599 217.6134 -1.3197 101.9643 0.0414 0.9984 0.0128 -0.0372
389.342836 217.6292 -1.3281 101.4326 0.0395 0.9990 0.0114 -0.0166
389.446202 217.6393 -1.3228 100.9447 0.0372 0.9992 0.0096 0.0067
389.549491 217.7077 -1.3195 100.4482 0.0341 0.9989 0.0079 0.0311
389.652809 217.7893 -1.3183 99.9798 0.0286 0.9979 0.0057 0.0576
389.756752 217.9324 -1.3187 99.5139 0.0217 0.9961 0.0044 0.0852
389.859523 218.0890 -1.3231 99.0526 0.0142 0.9933 0.0046 0.1148
389.962855 218.2717 -1.3242 98.6054 0.0087 0.9894 0.0041 0.1449
390.066139 218.4778 -1.3285 98.1720 0.0052 0.9843 0.0048 0.1761
390.169806 218.7094 -1.3269 97.7445 0.0049 0.9781 0.0086 0.2077
390.273014 218.9705 -1.3224 97.3265 0.0034 0.9707 0.0122 0.2398
390.376748 219.2492 -1.3256 96.9181 0.0021 0.9623 0.0163 0.2715
390.480103 219.5662 -1.3117 96.5264 -0.0022 0.9530 0.0161 0.3024
390.583598 219.9018 -1.3096 96.1810 -0.0034 0.9426 0.0155 0.3336
390.687325 220.2452 -1.2996 95.8532 -0.0010 0.9308 0.0127 0.3653
390.790712 220.6150 -1.2820 95.5337 0.0047 0.9179 0.0108 0.3966
390.894376 221.0143 -1.2740 95.2183 0.0093 0.9038 0.0102 0.4277
390.997952 221.4275 -1.2684 94.9587 0.0095 0.8896 0.0101 0.4565
391.101784 221.8680 -1.2689 94.7395 0.0077 0.8760 0.0102 0.4822
391.205359 222.3332 -1.2673 94.5298 0.0053 0.8628 0.0093 0.5054
391.309155 222.7983 -1.2679 94.3404 0.0045 0.8502 0.0079 0.5264
391.412898 223.2717 -1.2741 94.1677 0.0052 0.8382 0.0074 0.5453
391.516822 223.7609 -1.2734 94.0028 0.0058 0.8273 0.0056 0.5617
391.620724 224.2749 -1.2706 93.8486 0.0059 0.8180 0.0031 0.5751
391.724616 224.7859 -1.2760 93.7110 0.0043 0.8105 0.0005 0.5857
391.828641 225.3201 -1.2770 93.5837 0.0027 0.8049 -0.0024 0.5934
391.932715 225.8393 -1.2816 93.4231 0.0023 0.8002 -0.0037 0.5997
392.036691 226.4163 -1.2885 93.2882 0.0030 0.7966 -0.0038 0.6045
392.140655 227.0001 -1.2947 93.1475 0.0042 0.7936 -0.0043 0.6084
392.244685 227.5924 -1.2976 92.9931 0.0042 0.7918 -0.0051 0.6107
392.348665 228.2092 -1.2990 92.8360 0.0037 0.7908 -0.0057 0.6120
392.452842 228.8454 -1.3034 92.6837 0.0032 0.7905 -0.0059 0.6124
392.556571 229.5004 -1.3115 92.5260 0.0033 0.7909 -0.0051 0.6119
392.660403 230.1695 -1.3161 92.3570 0.0041 0.7913 -0.0046 0.6114
392.764288 230.8587 -1.3203 92.1696 0.0058 0.7915 -0.0045 0.6112
392.868010 231.5828 -1.3274 91.9903 0.0078 0.7919 -0.0044 0.6106
392.971748 232.3067 -1.3363 91.8024 0.0086 0.7920 -0.0045 0.6104
393.075491 233.0584 -1.3417 91.6072 0.0086 0.7922 -0.0049 0.6102
393.179231 233.8428 -1.3508 91.3993 0.0085 0.7922 -0.0048 0.6102
393.282993 234.6419 -1.3554 91.1869 0.0089 0.7922 -0.0041 0.6102
393.386712 235.4455 -1.3631 90.9653 0.0105 0.7922 -0.0032 0.6102
393.490325 236.2804 -1.3705 90.7570 0.0114 0.7922 -0.0032 0.6101
393.594065 237.1180 -1.3799 90.5471 0.0125 0.7921 -0.0026 0.6103
393.697682 237.9648 -1.3883 90.3264 0.0124 0.7914 -0.0017 0.6112
393.801365 238.8314 -1.3954 90.1046 0.0127 0.7905 -0.0002 0.6123
393.904915 239.7059 -1.4066 89.8835 0.0131 0.7895 0.0011 0.6137
394.008556 240.6026 -1.4185 89.6697 0.0134 0.7885 -0.0000 0.6149
394.112152 241.5091 -1.4290 89.4714 0.0144 0.7876 -0.0024 0.6160
394.215890 242.4284 -1.4409 89.2631 0.0159 0.7870 -0.0035 0.6168
394.319510 243.3818 -1.4492 89.0327 0.0154 0.7864 -0.0025 0.6176
394.423248 244.3532 -1.4664 88.7964 0.0144 0.7858 0.0007 0.6183
394.526953 245.3513 -1.4771 88.5554 0.0137 0.7854 0.0034 0.6188
394.630604 246.3627 -1.4819 88.3159 0.0147 0.7852 0.0044 0.6191
394.734216 247.3645 -1.4927 88.0821 0.0149 0.7849 0.0036 0.6194
394.837876 248.3925 -1.5022 87.8467 0.0152 0.7848 0.0023 0.6196
394.941595 249.4397 -1.5110 87.6005 0.0153 0.7847 0.0014 0.6197
395.045212 250.4938 -1.5243 87.3552 0.0136 0.7850 0.0004 0.6194
395.148949 251.5622 -1.5375 87.1052 0.0127 0.7853 -0.0015 0.6190
395.252545 252.6613 -1.5519 86.8679 0.0124 0.7854 -0.0024 0.6188
395.356287 253.6559 -1.5728 86.5944 0.0109 0.7854 -0.0037 0.6189
395.459913 254.7138 -1.5913 86.3517 0.0109 0.7858 -0.0037 0.6184
395.563513 255.7747 -1.6075 86.0979 0.0115 0.7859 -0.0035 0.6183
395.667276 256.9081 -1.6139 85.8788 0.0136 0.7861 -0.0012 0.6180
395.770879 257.9194 -1.6360 85.6209 0.0161 0.7861 0.0019 0.6179
395.874549 258.9862 -1.6606 85.3770 0.0160 0.7860 0.0016 0.6180
395.978241 260.0496 -1.6723 85.1186 0.0178 0.7856 0.0028 0.6184
396.081806 261.1012 -1.6892 84.8736 0.0178 0.7849 0.0043 0.6194
396.185335 262.1574 -1.7014 84.6411 0.0153 0.7839 0.0050 0.6206
396.289230 263.2254 -1.7123 84.3931 0.0137 0.7830 0.0051 0.6219
396.392586 264.2476 -1.7204 84.1811 0.0121 0.7823 0.0029 0.6228
396.496476 265.2894 -1.7320 83.9518 0.0123 0.7816 0.0003 0.6236
396.599918 266.3004 -1.7463 83.7282 0.0123 0.7811 -0.0018 0.6243
396.703583 267.3217 -1.7626 83.5090 0.0119 0.7806 -0.0029 0.6249
396.807274 268.3234 -1.7770 83.3030 0.0103 0.7803 -0.0031 0.6253
396.910983 269.3314 -1.7949 83.0975 0.0075 0.7802 -0.0023 0.6255
397.014398 270.3184 -1.8092 82.8932 0.0049 0.7800 -0.0032 0.6258
397.118084 271.2889 -1.8241 82.7005 0.0029 0.7799 -0.0045 0.6258
397.221625 272.2475 -1.8370 82.5173 0.0010 0.7798 -0.0072 0.6260
397.325266 273.1983 -1.8479 82.3071 -0.0002 0.7796 -0.0081 0.6263
397.428839 274.0970 -1.8638 82.1155 -0.0011 0.7795 -0.0090 0.6263
397.532454 275.0043 -1.8803 81.9256 -0.0029 0.7796 -0.0103 0.6261
397.636151 275.8888 -1.8942 81.7400 -0.0037 0.7797 -0.0109 0.6260
397.739809 276.7611 -1.9086 81.5530 -0.0045 0.7798 -0.0102 0.6259
397.843420 277.6331 -1.9197 81.3526 -0.0052 0.7796 -0.0098 0.6261
397.947058 278.4595 -1.9295 81.1767 -0.0057 0.7797 -0.0105 0.6260
398.050655 279.2598 -1.9404 80.9911 -0.0055 0.7796 -0.0111 0.6262
398.154398 280.0392 -1.9527 80.8140 -0.0040 0.7793 -0.0106 0.6265
398.258025 280.7764 -1.9621 80.6471 -0.0040 0.7791 -0.0108 0.6268
398.361651 281.4839 -1.9749 80.5048 -0.0044 0.7792 -0.0104 0.6267
398.465386 282.1799 -1.9871 80.3658 -0.0048 0.7793 -0.0109 0.6265
398.568987 282.8799 -1.9959 80.2126 -0.0051 0.7796 -0.0111 0.6262
398.672735 283.5382 -2.0055 80.0658 -0.0055 0.7802 -0.0103 0.6254
398.776468 284.1644 -2.0140 79.9185 -0.0060 0.7811 -0.0095 0.6242
398.880208 284.7456 -2.0232 79.7809 -0.0070 0.7824 -0.0092 0.6227
398.983844 285.3060 -2.0316 79.6504 -0.0074 0.7841 -0.0084 0.6206
399.087565 285.8293 -2.0396 79.5175 -0.0076 0.7859 -0.0080 0.6183
399.191323 286.3193 -2.0472 79.3997 -0.0067 0.7882 -0.0076 0.6154
399.294919 286.7623 -2.0547 79.2792 -0.0055 0.7906 -0.0078 0.6123
399.398679 287.1716 -2.0600 79.1690 -0.0043 0.7933 -0.0082 0.6087
399.502271 287.5612 -2.0660 79.0645 -0.0034 0.7962 -0.0087 0.6049
399.605890 287.9102 -2.0736 78.9624 -0.0032 0.7990 -0.0089 0.6013
399.709527 288.2363 -2.0798 78.8586 -0.0027 0.8018 -0.0090 0.5976
399.813244 288.5235 -2.0850 78.7516 -0.0001 0.8044 -0.0105 0.5939
399.916865 288.7955 -2.0916 78.6477 0.0026 0.8072 -0.0121 0.5901
400.020478 289.0494 -2.0976 78.5553 0.0039 0.8104 -0.0125 0.5858
400.124237 289.2774 -2.1000 78.4671 0.0045 0.8134 -0.0124 0.5816
400.227835 289.4987 -2.1039 78.3766 0.0052 0.8166 -0.0128 0.5770
400.331573 289.7127 -2.1128 78.2854 0.0065 0.8201 -0.0137 0.5720
400.435190 289.9238 -2.1175 78.1916 0.0077 0.8241 -0.0151 0.5662
400.538929 290.1241 -2.1206 78.0921 0.0089 0.8286 -0.0162 0.5595
400.642668 290.3270 -2.1260 77.9938 0.0096 0.8338 -0.0168 0.5518
400.746287 290.5272 -2.1331 77.8850 0.0096 0.8391 -0.0172 0.5436
400.850028 290.7187 -2.1357 77.7744 0.0104 0.8445 -0.0158 0.5353
400.953643 290.9095 -2.1396 77.6594 0.0103 0.8502 -0.0136 0.5262
401.057257 291.0996 -2.1483 77.5375 0.0099 0.8561 -0.0116 0.5166
401.160868 291.2807 -2.1559 77.4175 0.0095 0.8621 -0.0121 0.5066
401.264632 291.4664 -2.1599 77.2855 0.0114 0.8689 -0.0144 0.4947
401.368355 291.6551 -2.1645 77.1378 0.0142 0.8762 -0.0161 0.4815
401.472051 291.8667 -2.1716 76.9720 0.0165 0.8840 -0.0153 0.4670
401.575728 292.0931 -2.1769 76.7747 0.0187 0.8922 -0.0123 0.4511
401.679507 292.3306 -2.1814 76.5504 0.0187 0.9010 -0.0094 0.4332
401.783185 292.5600 -2.1889 76.3241 0.0172 0.9103 -0.0062 0.4136
401.887055 292.7810 -2.1953 76.0741 0.0146 0.9195 -0.0044 0.3929
401.990796 293.0262 -2.2000 75.7890 0.0128 0.9289 -0.0031 0.3700
402.094595 293.2535 -2.2031 75.4745 0.0125 0.9381 -0.0012 0.3461
402.198274 293.4632 -2.2093 75.1354 0.0136 0.9470 0.0012 0.3209
402.302140 293.6571 -2.2166 74.7855 0.0150 0.9558 0.0025 0.2936
402.405946 293.8439 -2.2211 74.4074 0.0156 0.9642 0.0021 0.2647
402.509623 294.0152 -2.2196 74.0008 0.0168 0.9721 0.0002 0.2339
402.613364 294.1721 -2.2215 73.5724 0.0163 0.9793 -0.0016 0.2017
402.717102 294.3057 -2.2192 73.1133 0.0156 0.9855 -0.0022 0.1689
402.820717 294.4038 -2.2099 72.6268 0.0170 0.9906 -0.0012 0.1361
402.924333 294.4664 -2.2110 72.1221 0.0187 0.9944 0.0006 0.1038
403.027952 294.4923 -2.2148 71.6092 0.0211 0.9972 0.0023 0.0723
403.131563 294.5041 -2.2144 71.0638 0.0220 0.9989 0.0029 0.0419
403.235056 294.4843 -2.2121 70.5106 0.0219 0.9997 0.0018 0.0125
403.338673 294.4303 -2.2115 69.9381 0.0208 0.9997 0.0009 -0.0156
403.442164 294.3540 -2.2093 69.3427 0.0201 0.9989 0.0014 -0.0420
403.545652 294.2452 -2.2075 68.7394 0.0198 0.9976 0.0026 -0.0659
403.649144 294.1024 -2.2044 68.0989 0.0212 0.9961 0.0031 -0.0860
403.752508 293.9312 -2.2001 67.4463 0.0233 0.9945 0.0033 -0.1023
403.855753 293.7615 -2.1989 66.7624 0.0251 0.9930 0.0034 -0.1151
403.958998 293.5707 -2.1958 66.0635 0.0272 0.9919 0.0036 -0.1240
404.062231 293.3746 -2.1889 65.3547 0.0282 0.9911 0.0035 -0.1298
404.165347 293.1734 -2.1872 64.6136 0.0293 0.9907 0.0032 -0.1331
404.268588 292.9616 -2.1813 63.8503 0.0296 0.9904 0.0025 -0.1348
404.371830 292.7446 -2.1773 63.0787 0.0297 0.9903 0.0022 -0.1357
404.475069 292.5153 -2.1711 62.2903 0.0296 0.9903 0.0024 -0.1360
404.578454 292.2925 -2.1688 61.4873 0.0293 0.9902 0.0035 -0.1362
404.681800 292.0474 -2.1630 60.6273 0.0300 0.9903 0.0049 -0.1355
404.785164 291.8108 -2.1526 59.7546 0.0298 0.9904 0.0057 -0.1348
404.888655 291.5819 -2.1413 58.8756 0.0300 0.9905 0.0050 -0.1339
404.992168 291.3339 -2.1353 57.9619 0.0301 0.9907 0.0030 -0.1323
405.095638 291.0838 -2.1337 57.0392 0.0294 0.9910 -0.0003 -0.1310
405.199303 290.8344 -2.1302 56.0924 0.0275 0.9912 -0.0029 -0.1296
405.302871 290.5952 -2.1250 55.1352 0.0261 0.9913 -0.0028 -0.1288
405.406482 290.3458 -2.1298 54.1395 0.0261 0.9914 0.0019 -0.1283
405.510096 290.0875 -2.1215 53.1110 0.0274 0.9914 0.0063 -0.1281
405.613719 289.8189 -2.1123 52.0803 0.0293 0.9913 0.0070 -0.1278
405.717337 289.5448 -2.0966 51.0283 0.0302 0.9914 0.0031 -0.1275
405.820964 289.2736 -2.0843 49.9689 0.0307 0.9914 -0.0014 -0.1270
405.924558 289.0038 -2.0873 48.9020 0.0300 0.9915 -0.0038 -0.1267
406.028300 288.7258 -2.0869 47.8113 0.0290 0.9916 -0.0034 -0.1263
406.131922 288.4348 -2.0877 46.6657 0.0286 0.9917 0.0002 -0.1257
406.235531 288.1344 -2.0807 45.5235 0.0286 0.9918 0.0047 -0.1247
406.339296 287.8436 -2.0749 44.3732 0.0290 0.9918 0.0071 -0.1245
406.442884 287.5524 -2.0639 43.2317 0.0295 0.9918 0.0057 -0.1243
406.546642 287.2682 -2.0542 42.0788 0.0290 0.9918 0.0026 -0.1240
406.650241 286.9826 -2.0510 40.9327 0.0297 0.9919 0.0002 -0.1238
406.754003 286.6917 -2.0478 39.7659 0.0293 0.9920 -0.0009 -0.1232
406.857602 286.3920 -2.0503 38.5917 0.0298 0.9920 0.0005 -0.1228
406.961371 286.1109 -2.0386 37.4033 0.0291 0.9920 0.0026 -0.1228
407.065524 285.8043 -2.0353 36.2271 0.0300 0.9921 0.0016 -0.1221
407.168581 285.5013 -2.0360 35.0454 0.0300 0.9921 -0.0008 -0.1215
407.272311 285.2179 -2.0354 33.8640 0.0294 0.9922 -0.0029 -0.1213
407.376014 284.9253 -2.0402 32.6680 0.0289 0.9923 -0.0030 -0.1207
407.479699 284.6319 -2.0474 31.4590 0.0280 0.9923 -0.0017 -0.1207
407.583285 284.3298 -2.0529 30.2456 0.0273 0.9923 0.0007 -0.1207
407.687031 284.0487 -2.0537 29.0507 0.0258 0.9923 0.0029 -0.1213
407.790639 283.7686 -2.0533 27.8412 0.0250 0.9922 0.0036 -0.1221
407.894249 283.4632 -2.0508 26.6309 0.0255 0.9921 0.0029 -0.1229
407.997865 283.1672 -2.0575 25.4261 0.0252 0.9920 0.0012 -0.1235
408.101526 282.8774 -2.0617 24.1935 0.0250 0.9919 -0.0013 -0.1244
408.205128 282.5802 -2.0713 23.0027 0.0247 0.9918 -0.0023 -0.1250
408.308862 282.2699 -2.0778 21.7870 0.0243 0.9918 -0.0013 -0.1256
408.412457 281.9658 -2.0790 20.5823 0.0232 0.9918 0.0005 -0.1259
408.516071 281.6574 -2.0784 19.3717 0.0225 0.9918 0.0017 -0.1260
408.619812 281.3529 -2.0773 18.1388 0.0216 0.9918 0.0041 -0.1263
408.723534 281.0623 -2.0721 16.9213 0.0210 0.9917 0.0065 -0.1267
408.827166 280.7332 -2.0709 15.6762 0.0187 0.9918 0.0059 -0.1265
408.930809 280.4483 -2.0623 14.4318 0.0173 0.9918 0.0033 -0.1269
409.034400 280.1443 -2.0612 13.1938 0.0151 0.9918 0.0011 -0.1269
409.138140 279.8525 -2.0640 11.9694 0.0131 0.9918 -0.0000 -0.1270
409.241773 279.5485 -2.0628 10.7469 0.0121 0.9918 -0.0003 -0.1270
409.345370 279.2360 -2.0718 9.5164 0.0121 0.9919 0.0017 -0.1268
409.449008 278.9652 -2.0536 8.1453 0.0144 0.9918 0.0028 -0.1267
409.552601 278.6714 -2.0550 6.8946 0.0142 0.9918 0.0036 -0.1268
409.656218 278.3458 -2.0560 5.6648 0.0150 0.9918 0.0039 -0.1265
409.759977 278.0504 -2.0526 4.4269 0.0150 0.9918 0.0040 -0.1265
409.863722 277.7489 -2.0517 3.2125 0.0156 0.9919 0.0036 -0.1261
409.967490 277.4422 -2.0508 1.9857 0.0149 0.9920 0.0041 -0.1255
410.070924 277.1366 -2.0479 0.7291 0.0148 0.9920 0.0042 -0.1252
410.174672 276.8130 -2.0605 -0.4911 0.0143 0.9921 0.0031 -0.1247
410.278391 276.5045 -2.0626 -1.7501 0.0134 0.9921 0.0009 -0.1246
410.382022 276.1840 -2.0616 -2.9579 0.0142 0.9921 0.0012 -0.1243
410.485641 275.8764 -2.0652 -4.1939 0.0135 0.9921 0.0031 -0.1245
410.589383 275.5726 -2.0714 -5.4082 0.0142 0.9921 0.0049 -0.1247
410.692996 275.2753 -2.0692 -6.6382 0.0143 0.9921 0.0058 -0.1249
410.796700 274.9574 -2.0692 -7.8563 0.0146 0.9921 0.0062 -0.1247
410.900370 274.6564 -2.0674 -9.0723 0.0163 0.9920 0.0050 -0.1248
411.004006 274.3464 -2.0634 -10.3053 0.0172 0.9920 0.0035 -0.1247
411.107605 274.0338 -2.0668 -11.4799 0.0181 0.9921 0.0026 -0.1245
411.211203 273.7351 -2.0652 -12.6877 0.0193 0.9921 0.0029 -0.1242
411.314817 273.4210 -2.0627 -13.8948 0.0210 0.9921 0.0043 -0.1235
411.418430 273.1015 -2.0563 -15.1155 0.0235 0.9922 0.0057 -0.1227
411.522045 272.8041 -2.0555 -16.2991 0.0250 0.9922 0.0046 -0.1221
411.625789 272.5373 -2.0533 -17.4675 0.0256 0.9922 0.0021 -0.1220
411.729401 272.2428 -2.0588 -18.6468 0.0265 0.9922 0.0015 -0.1216
411.833039 271.9518 -2.0587 -19.7870 0.0275 0.9923 0.0020 -0.1211
411.936664 271.6617 -2.0728 -20.9250 0.0281 0.9923 0.0037 -0.1208
412.040249 271.3900 -2.0734 -22.0868 0.0298 0.9922 0.0056 -0.1206
412.143988 271.1083 -2.0717 -23.2249 0.0310 0.9923 0.0067 -0.1201
412.247607 270.8375 -2.0688 -24.3683 0.0321 0.9923 0.0061 -0.1197
412.351344 270.5695 -2.0710 -25.4034 0.0321 0.9923 0.0050 -0.1194
412.454973 270.3050 -2.0686 -26.4976 0.0310 0.9924 0.0037 -0.1192
412.558713 270.0717 -2.0700 -27.5393 0.0301 0.9924 0.0026 -0.1193
412.662315 269.8235 -2.0728 -28.5825 0.0290 0.9924 0.0025 -0.1196
412.766055 269.5735 -2.0751 -29.5942 0.0279 0.9923 0.0032 -0.1204
412.869672 269.3409 -2.0761 -30.6288 0.0261 0.9922 0.0033 -0.1215
412.973416 269.1074 -2.0842 -31.6115 0.0261 0.9921 0.0026 -0.1227
413.077038 268.8545 -2.0821 -32.6115 0.0265 0.9919 0.0023 -0.1239
413.180648 268.6027 -2.0825 -33.5791 0.0267 0.9918 0.0027 -0.1251
413.284381 268.3750 -2.0798 -34.5174 0.0276 0.9916 0.0028 -0.1266
413.388006 268.1231 -2.0820 -35.4473 0.0284 0.9914 0.0030 -0.1275
